"Year","Chapter","IsChp","Article","Art","FS23X1","FS23X2","FS23X3","FS23X4","FS23X5","FS23X6","FS23X7","FS23X8","FS23X9"
2022,"XV",FALSE,"Погроза або насильство щодо журналіста, ст. 345-1","345-1",0,0,0,0,0,0,0,0,0
2022,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст. 347","347",0,0,0,0,0,0,0,0,0
2022,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст. 347-1","347-1",0,0,0,0,0,0,0,0,0
2022,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст. 348","348",0,0,0,0,0,2,0,1,0
2022,"XV",FALSE,"Посягання на життя журналіста, ст. 348-1","348-1",0,0,0,0,0,0,0,0,0
2022,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст. 349","349",0,0,0,0,0,0,0,0,0
2022,"XV",FALSE,"Захоплення журналіста як заручника, ст. 349-1","349-1",0,0,0,0,0,0,0,0,0
2022,"XV",FALSE,"Примушування до виконання чи невиконання цивільно-правових забов’язань, ст. 355","355",14,0,0,2,0,1,0,10,2
2022,"XV",FALSE,"Викрадення, привласнення, вимагання документів, штампів, печаток, заволодіння ними шляхом шахрайства чи зловживання службовим становищем або їх пошкодження, ст. 357","357",61,4,0,1,4,60,0,339,229
2022,"XV",FALSE,"Підроблення документів, печаток, штампів та бланків, збут чи використання підроблених документів, печаток, штампів, ст. 358","358",155,8,2,2,0,25,3,175,88
2022,"XVI",TRUE,"Кримінальні правопорушення у сфері використання електронно-обчислювальних машин (комп'ютерів), систем та комп'ютерних мереж і мереж електрозв'язку  (р. XVI Кримінального кодексу України )",NA,23,8,0,1,0,0,0,31,12
2022,"XVI",FALSE,"Несанкціоноване втручання в роботу інформаційних (автоматизованих), електронних комунікаційних, інформаційно-комунікаційних систем, електронних комунікаційних мереж, ст.361","361",15,3,0,1,0,0,0,29,12
2022,"XVI",FALSE,"Створення з метою протиправного використання, розповсюдження або збуту шкідливих програмних чи технічних засобів, а також їх розповсюдження або збут, ст.361-1","361-1",0,0,0,0,0,0,0,0,0
2022,"XVI",FALSE,"Несанкціоновані збут або розповсюдження інформації з обмеженим доступом, яка зберігається в електронно-обчислювальних машинах (комп'ютерах), автоматизованих системах, комп'ютерних мережах або на носіях такої інформації, ст. 361-2","361-2",1,0,0,0,0,0,0,1,0
2022,"XVI",FALSE,"Несанкціоновані дії з інформацією, яка оброблюється в електронно-обчислювальних машинах (комп’ютерах), автоматизованих системах, комп'ютерних мережах або зберігається на носіях такої інформації, вчинені особою, яка має право доступу до неї, ст. 362","362",7,5,0,0,0,0,0,1,0
2022,"XVII",TRUE,"Кримінальні правопорушення у сфері службової діяльності та професійної діяльності, пов'язаної з наданням публічних послуг (р. XVII Кримінального кодексу України )",NA,111,19,0,0,0,229,5,105,52
2022,"XVII",FALSE,"Зловживання владою або службовим становищем, ст. 364","364",6,1,0,0,0,0,0,5,0
2022,"XVII",FALSE,"Зловживання повноваженнями службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст. 364-1","364-1",0,0,0,0,0,0,0,0,0
2022,"XVII",FALSE,"Перевищення влади або службових повноважень працівником правоохоронного органу, ст. 365","365",13,4,0,0,0,0,0,0,0
2022,"XVII",FALSE,"Зловживання повноваженями особами, які надають публічні послуги, ст. 365-2","365-2",1,0,0,0,0,0,0,1,0
2022,"XVII",FALSE,"Службове підроблення, ст. 366","366",46,7,0,0,0,0,0,10,3
2022,"XVII",FALSE,"Декларування недостовірної інформації, ст. 366-2","366-2",0,0,0,0,0,0,0,1,0
2022,"XVII",FALSE,"Службова недбалість, ст. 367","367",1,0,0,0,0,0,0,3,2
2022,"XVII",FALSE,"Прийняття пропозиції, обіцянки або одержання неправомірної вигоди службовою особою, ст. 368","368",17,0,0,0,0,0,0,3,0
2022,"XVII",FALSE,"Підкуп службової особи юридичної особи приватного права незалежно від організаційно-правової форми, ст. 368-3","368-3",1,0,0,0,0,0,0,2,1
2022,"XVII",FALSE,"Підкуп особи, яка надає публічні послуги, ст. 368-4","368-4",0,0,0,0,0,0,0,0,0
2022,"XVII",FALSE,"Незаконне збагачення, ст. 368-5","368-5",0,0,0,0,0,0,0,0,0
2022,"XVII",FALSE,"Пропозиція, обіцянка або надання неправомірної вигоди службовій особі,  ст. 369","369",10,0,0,0,0,229,5,79,44
2022,"XVII",FALSE,"Зловживання впливом, ст. 369-2","369-2",21,8,0,0,0,0,0,4,2
2022,"XVII",FALSE,"Протиправний вплив на результати офіційних спортивних змагань, ст. 369-3","369-3",0,0,0,0,0,0,0,0,0
2022,"XVII",FALSE,"Провокація підкупу, ст. 370","370",0,0,0,0,0,0,0,0,0
2022,"XVIII",TRUE,"Кримінальні правопорушення проти правосуддя (р. XVIII Кримінального кодексу України )",NA,12,0,0,0,0,18,0,798,727
2022,"XVIII",FALSE,"Постановлення суддею (суддями) завідомо неправосудного вироку, рішення, ухвали або постанови, ст. 375","375",0,0,0,0,0,0,0,0,0
2022,"XVIII",FALSE,"Погроза або насильство щодо судді, народного засідателя чи присяжного,  ст. 377","377",0,0,0,0,0,0,0,0,0
2022,"XVIII",FALSE,"Посягання на життя судді, народного засідателя чи присяжного у зв’язку з їх діяльністю, пов’язаною із здійсненням  правосуддя, ст. 379","379",0,0,0,0,0,0,0,0,0
2022,"XVIII",FALSE,"Невиконання судового рішення, ст. 382","382",0,0,0,0,0,2,0,4,1
2022,"XVIII",FALSE,"Умисне невиконання угоди про примирення або про визнання винуваності,  ст. 389-1*","389-1",0,0,0,0,0,0,0,0,0
2022,"XVIII",FALSE,"Дії, що дезорганізують роботу установ виконання покарань, ст. 392","392",0,0,0,0,0,0,0,0,0
2022,"XVIII",FALSE,"Втеча з місця позбавлення волі або з-під варти, ст. 393","393",3,0,0,0,0,0,0,6,5
2022,"XVIII",FALSE,"Порушення правил адміністративного нагляду, ст. 395*","395",0,0,0,0,0,0,0,200,187
2022,"XVIII",FALSE,"Погроза або насильство щодо захисника чи представника особи, ст. 398","398",0,0,0,0,0,0,0,0,0
2022,"XVIII",FALSE,"Посягання на життя захисника чи представника особи у зв’язку з діяльністю, пов’язаною з наданням правової допомоги, ст. 400","400",0,0,0,0,0,0,0,0,0
2022,"XIX",TRUE,"Кримінальні правопорушення проти встановленого порядку несення військової служби  (військові кримінальні правопорушення) (р. XIХ Кримінального кодексу України )",NA,22,2,0,0,0,59,2,95,47
2022,"XIX",FALSE,"Опір начальникові або примушування його до порушення службових обов’язків, ст. 404","404",2,0,0,0,0,6,0,0,0
2022,"XIX",FALSE,"Погроза або насильство щодо начальника, ст. 405","405",0,0,0,0,0,34,0,2,2
2022,"XIX",FALSE,"Порушення статутних правил взаємовідносин між війсковослужбовцями за відсутності відносин підлеглості, ст. 406","406",0,0,0,0,0,9,1,3,0
2022,"XIX",FALSE,"Самовільне залишення військової частини або місця служби, ст. 407","407",0,0,0,0,0,1,0,74,35
2022,"XIX",FALSE,"Дезертирство, ст. 408","408",3,0,0,0,0,0,0,9,5
2022,"XIX",FALSE,"Ухилення від військової служби шляхом самокалічення або іншим способом, ст. 409","409",0,0,0,0,0,0,0,2,2
2022,"XIX",FALSE,"Викрадення, привласнення, вимагання військовослужбовцем зброї, бойових припасів, вибухових або інших бойових речовин, засобів пересування,  військової та спеціальної техніки чи іншого військового майна, а також заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 410","410",2,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Умисне знищення або пошкодження військового майна, ст. 411","411",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Порушення правил поводження зі зброєю, а також із речовинами і предметами, що становлять підвищену небезпеку для оточення, ст. 414","414",0,0,0,0,0,3,1,0,0
2022,"XIX",FALSE,"Порушення правил водіння або експлуатації машин, ст. 415","415",0,0,0,0,0,1,0,0,0
2022,"XIX",FALSE,"Порушення правил польотів або підготовки до них, ст. 416","416",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Порушення правил кораблеводіння, ст. 417","417",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Порушення статутних правил вартової служби чи патрулювання, ст. 418","418",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Порушення правил несення прикордонної служби, ст. 419","419",2,2,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Порушення правил несення бойового чергування, ст. 420","420",0,0,0,0,0,0,0,0,0
