"Year","Chapter","IsChp","Article","Art","FS23X1","FS23X2","FS23X3","FS23X4","FS23X5","FS23X6","FS23X7","FS23X8","FS23X9"
2023,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",35,20,7,0,0,0,1,15,10
2023,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0,0
2023,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0,0
2023,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,246,106,21,0,0,0,0,30,12
2023,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",244,106,21,0,0,0,0,23,11
2023,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",0,0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",0,0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",0,0,0,0,0,0,0,0,0
2023,"XIV",FALSE,"Ухилення від призову на військову службу під час мобілізації, на особливий період, на військову службу за призовом осіб із числа резервістів в особливий період, ст.336","336",3,1,0,0,0,0,0,7,1
2023,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",0,0,0,0,0,0,0,0,0
2023,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,373,177,15,8,0,35,0,185,104
2023,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",3,0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",1,0,0,0,0,3,0,2,1
2023,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст. 345","345",5,1,0,2,0,21,0,10,5
2023,"XV",FALSE,"Погроза або насильство щодо журналіста, ст. 345-1","345-1",2,0,0,0,0,0,0,1,0
2023,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст. 347","347",0,0,0,0,0,0,0,1,0
2023,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст. 347-1","347-1",0,0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст. 348","348",0,0,0,0,0,1,0,1,0
2023,"XV",FALSE,"Посягання на життя журналіста, ст. 348-1","348-1",0,0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст. 349","349",0,0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Захоплення журналіста як заручника, ст. 349-1","349-1",0,0,0,0,0,0,0,0,0
2023,"XV",FALSE,"Примушування до виконання чи невиконання цивільно-правових забов’язань, ст. 355","355",7,4,0,4,0,0,0,0,0
2023,"XV",FALSE,"Викрадення, привласнення, вимагання документів, штампів, печаток, заволодіння ними шляхом шахрайства чи зловживання службовим становищем або їх пошкодження, ст. 357","357",34,14,3,2,0,9,0,93,62
2023,"XV",FALSE,"Підроблення документів, печаток, штампів та бланків, збут чи використання підроблених документів, печаток, штампів, ст. 358","358",260,143,12,0,0,2,0,67,26
2023,"XVI",TRUE,"Кримінальні правопорушення у сфері використання електронно-обчислювальних машин (комп'ютерів), систем та комп'ютерних мереж і мереж електрозв'язку  (р. XVI Кримінального кодексу України )",NA,93,73,6,0,0,0,0,31,16
2023,"XVI",FALSE,"Несанкціоноване втручання в роботу інформаційних (автоматизованих), електронних комунікаційних, інформаційно-комунікаційних систем, електронних комунікаційних мереж, ст.361","361",27,17,4,0,0,0,0,24,14
2023,"XVI",FALSE,"Створення з метою протиправного використання, розповсюдження або збуту шкідливих програмних чи технічних засобів, а також їх розповсюдження або збут, ст.361-1","361-1",5,5,4,0,0,0,0,0,0
2023,"XVI",FALSE,"Несанкціоновані збут або розповсюдження інформації з обмеженим доступом, яка зберігається в електронно-обчислювальних машинах (комп'ютерах), автоматизованих системах, комп'ютерних мережах або на носіях такої інформації, ст. 361-2","361-2",13,12,0,0,0,0,0,1,0
2023,"XVI",FALSE,"Несанкціоновані дії з інформацією, яка оброблюється в електронно-обчислювальних машинах (комп’ютерах), автоматизованих системах, комп'ютерних мережах або зберігається на носіях такої інформації, вчинені особою, яка має право доступу до неї, ст. 362","362",55,45,2,0,0,0,0,6,2
2023,"XVII",TRUE,"Кримінальні правопорушення у сфері службової діяльності та професійної діяльності, пов'язаної з наданням публічних послуг (р. XVII Кримінального кодексу України )",NA,579,198,19,0,0,55,0,63,15
2023,"XVII",FALSE,"Зловживання владою або службовим становищем, ст. 364","364",113,22,0,0,0,0,0,5,0
2023,"XVII",FALSE,"Зловживання повноваженнями службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст. 364-1","364-1",12,9,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Перевищення влади або службових повноважень працівником правоохоронного органу, ст. 365","365",70,10,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Зловживання повноваженями особами, які надають публічні послуги, ст. 365-2","365-2",15,10,0,0,0,0,0,4,1
2023,"XVII",FALSE,"Службове підроблення, ст. 366","366",295,124,19,0,0,0,0,25,2
2023,"XVII",FALSE,"Декларування недостовірної інформації, ст. 366-2","366-2",0,0,0,0,0,0,0,0,0
2023,"XVII",FALSE,"Службова недбалість, ст. 367","367",2,0,0,0,0,0,0,6,0
2023,"XVII",FALSE,"Прийняття пропозиції, обіцянки або одержання неправомірної вигоди службовою особою, ст. 368","368",86,27,0,0,0,0,0,3,0
2023,"XVII",FALSE,"Підкуп службової особи юридичної особи приватного права незалежно від організаційно-правової форми, ст. 368-3","368-3",3,3,0,0,0,0,0,0,0
